处理时间,账号,文件名,文件类型,源文件路径,目标文件夹,文件大小,处理状态,触发方式,备注
2025-10-22 12:31:57,sixale outfitters account,temu_sixale_global_consolidated_output.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\processed\temu_sixale_global_consolidated_output.xlsx,,17896,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,temu_sixale_order_details_consolidated_output.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\processed\temu_sixale_order_details_consolidated_output.xlsx,,52861,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,temu_sixale_refund_consolidated_output.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\processed\temu_sixale_refund_consolidated_output.xlsx,,9231,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,temu_sixale_us_consolidated_output.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\processed\temu_sixale_us_consolidated_output.xlsx,,73526,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202410.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202410.xlsx,,10233,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202411.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202411.xlsx,,15833,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202412.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202412.xlsx,,24859,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202501.xlsx,,25609,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202502.xlsx,,9534,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202503.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202503.xlsx,,6986,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202504.xlsx,,4708,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202505.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202505.xlsx,,24338,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)发货面单费 202507.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU(Sixale Outfitters)发货面单费 202507.xlsx,,30829,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）发货面单 202506.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data fulfillment cost\TEMU（sixale outfitters）发货面单 202506.xlsx,,7610,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data global\TEMU(Sixale Outfitters)Bill Details 202503-全球（除美国、欧洲）.xlsx,,14194,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data global\TEMU(Sixale Outfitters)Bill Details 202504-全球（除美国、欧洲）.xlsx,,12532,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202505-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data global\TEMU(Sixale Outfitters)Bill Details 202505-全球（除美国、欧洲).xlsx,,7307,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）BillDetails 202506 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data global\TEMU（sixale outfitters）BillDetails 202506 全球（除美国、欧洲）.xlsx,,3521,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）BillDetails 202507 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data global\TEMU（sixale outfitters）BillDetails 202507 全球（除美国、欧洲）.xlsx,,19064,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(sixale outfitters )订单明细 202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(sixale outfitters )订单明细 202504-全球（除美国、欧洲）.xlsx,,11387,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(sixale outfitters )订单明细 202505.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(sixale outfitters )订单明细 202505.xlsx,,26578,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(sixale outfitters )订单明细 202507-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(sixale outfitters )订单明细 202507-全球（除美国、欧洲）.xlsx,,22651,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(sixale outfitters )订单明细 202507-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(sixale outfitters )订单明细 202507-美国.xlsx,,61654,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)订单明细 202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(Sixale Outfitters)订单明细 202501.xlsx,,33782,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)订单明细 202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(Sixale Outfitters)订单明细 202502.xlsx,,20481,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)订单明细 202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(Sixale Outfitters)订单明细 202503-全球（除美国、欧洲）.xlsx,,10730,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)订单明细 202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(Sixale Outfitters)订单明细 202503-美国.xlsx,,10545,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)订单明细 202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU(Sixale Outfitters)订单明细 202504-美国.xlsx,,11219,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）订单明细 202506.csv,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data order details\TEMU（sixale outfitters）订单明细 202506.csv,,103611,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)退货面单费 202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data refund cost\TEMU(Sixale Outfitters)退货面单费 202504.xlsx,,4079,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)退货面单费 202505.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data refund cost\TEMU(Sixale Outfitters)退货面单费 202505.xlsx,,10015,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)退货面单费 202507.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data refund cost\TEMU(Sixale Outfitters)退货面单费 202507.xlsx,,4616,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）退货面单 202506.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data refund cost\TEMU（sixale outfitters）退货面单 202506.xlsx,,4144,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us\TEMU(Sixale Outfitters)Bill Details 202503-美国.xlsx,,15854,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us\TEMU(Sixale Outfitters)Bill Details 202504-美国.xlsx,,13195,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202505-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us\TEMU(Sixale Outfitters)Bill Details 202505-美国.xlsx,,15693,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）BillDetails 202506 美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us\TEMU（sixale outfitters）BillDetails 202506 美国.xlsx,,26357,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）BillDetails 202507 美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us\TEMU（sixale outfitters）BillDetails 202507 美国.xlsx,,51117,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202501.xlsx,,48604,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202502.xlsx,,28591,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202503-全球（除美国、欧洲）.xlsx,,14194,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202503-美国.xlsx,,15854,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202504-全球（除美国、欧洲）.xlsx,,12532,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202504-美国.xlsx,,13195,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202505-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202505-全球（除美国、欧洲).xlsx,,7307,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU(Sixale Outfitters)Bill Details 202505-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU(Sixale Outfitters)Bill Details 202505-美国.xlsx,,15693,失败,定期扫描,未知账号: sixale outfitters account
2025-10-22 12:31:57,sixale outfitters account,TEMU（sixale outfitters）BillDetails 202506 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\sixale outfitters account\raw data us and global\TEMU（sixale outfitters）BillDetails 202506 全球（除美国、欧洲）.xlsx,,3521,失败,定期扫描,未知账号: sixale outfitters account
